booking_id,booking_date,status,channel,total_price,base_fare,taxes_fees,ancillary_revenue,customer_id,full_name,gender,customer_city,flight_id,flight_date,season,origin_city,destination_city,route_type
1584,2025-04-28,Completed,Web,198.29,148.96,30.36,18.97,33,Alex Thompson,Female,Glasgow,206,2025-07-25,Summer,Birmingham,Newquay,Domestic
1585,2025-09-17,Completed,Web,148.26,98.48,15.50,34.28,63,Sophia White,Female,Jersey,480,2025-03-25,Spring,Newcastle,Bristol,Domestic
1586,2025-02-11,Completed,App,187.35,171.70,11.39,4.26,65,Morgan Wright,Male,Jersey,404,2025-01-08,Winter,Belfast,Glasgow,Domestic
1587,2025-12-16,Completed,App,149.15,92.97,29.30,26.88,40,Jacob King,Female,Newquay,203,2025-07-22,Summer,Manchester,Newquay,Domestic
1588,2025-07-05,Completed,Web,203.79,175.56,15.80,12.43,115,Jack White,Male,Manchester,304,2025-10-31,Autumn,Birmingham,Leeds,Domestic
1589,2025-04-02,Completed,Web,184.96,166.02,11.10,7.84,41,Ava Jones,Male,Newcastle,610,2025-08-02,Summer,London,Jersey,Domestic
1590,2025-11-22,Completed,Web,246.29,179.62,30.90,35.77,71,Jordan Wilson,Other,Inverness,712,2025-11-12,Autumn,London,Manchester,Domestic
1591,2025-02-18,Completed,Web,177.82,128.25,29.71,19.86,18,Cameron Thompson,Female,Glasgow,534,2025-05-18,Spring,London,Bristol,Domestic
1592,2025-04-16,Completed,Web,220.30,173.37,29.66,17.27,22,Noah Taylor,Female,Bristol,618,2025-08-10,Summer,London,Newquay,Domestic
1593,2025-01-08,Cancelled,App,138.25,126.79,11.34,0.12,92,Alex Brown,Male,Newquay,632,2025-08-24,Summer,Manchester,Jersey,Domestic
1594,2025-10-11,Completed,App,183.56,130.14,34.63,18.79,59,Sophia Thompson,Male,Aberdeen,209,2025-07-28,Summer,Manchester,Newquay,Domestic
1595,2026-01-07,Completed,Web,235.29,172.57,33.41,29.31,91,Ethan Smith,Female,Glasgow,379,2026-01-14,Winter,Edinburgh,Manchester,Domestic
1596,2025-03-08,Completed,Web,207.07,174.32,24.90,7.85,93,Isla Walker,Male,Glasgow,288,2025-10-15,Autumn,Birmingham,Leeds,Domestic
1597,2025-08-18,Completed,Web,216.30,155.36,18.30,42.64,63,Sophia White,Female,Jersey,260,2025-09-17,Autumn,London,Manchester,Domestic
1598,2026-01-12,Cancelled,Agent,134.53,99.36,24.89,10.28,93,Isla Walker,Male,Glasgow,624,2025-08-16,Summer,Manchester,Newquay,Domestic
1599,2025-05-29,Completed,Web,131.24,99.67,16.65,14.92,52,Liam Adams,Female,Jersey,147,2025-05-27,Spring,Edinburgh,Manchester,Domestic
1600,2026-01-09,Completed,Web,218.82,190.97,15.55,12.30,3,Chris Baker,Female,Glasgow,780,2026-01-19,Winter,Edinburgh,Aberdeen,Domestic
1601,2025-08-23,Completed,Web,248.25,180.57,22.73,44.95,91,Ethan Smith,Female,Glasgow,237,2025-08-25,Summer,Birmingham,Newquay,Domestic
1602,2025-03-21,Completed,Web,129.03,84.83,34.81,9.39,120,James Wilson,Other,Newquay,765,2026-01-04,Winter,Belfast,Glasgow,Domestic
1603,2025-09-24,Completed,Web,205.35,179.21,14.87,11.27,40,Jacob King,Female,Newquay,619,2025-08-11,Summer,London,Newquay,Domestic
1604,2025-07-14,Completed,Web,124.95,103.04,18.57,3.34,71,Jordan Wilson,Other,Inverness,570,2025-06-23,Summer,London,Newquay,Domestic
1605,2025-07-15,Completed,Agent,186.33,152.44,16.66,17.23,72,Liam Williams,Other,Belfast,180,2025-06-29,Summer,Manchester,Newquay,Domestic
1606,2025-04-23,Completed,App,148.33,93.69,16.55,38.09,3,Chris Baker,Female,Glasgow,587,2025-07-10,Summer,London,Newquay,Domestic
1607,2025-03-05,Completed,Web,122.33,99.34,14.64,8.35,36,Morgan Adams,Female,Bristol,381,2026-01-16,Winter,Bristol,Edinburgh,Domestic
1608,2025-07-09,Cancelled,Web,160.05,116.86,24.36,18.83,73,Ella Wilson,Male,Newquay,378,2026-01-13,Winter,Bristol,Edinburgh,Domestic
1609,2025-03-15,Cancelled,Web,133.27,79.58,23.29,30.40,24,Ella Davies,Male,Jersey,663,2025-09-24,Autumn,Birmingham,Leeds,Domestic
1610,2025-02-16,Completed,Web,172.32,144.23,12.50,15.59,21,Chloe Davies,Other,Aberdeen,89,2025-03-30,Spring,London,Bristol,Domestic
1611,2025-08-28,Completed,Web,183.44,130.82,33.31,19.31,95,Emily Scott,Male,Newquay,157,2025-06-06,Summer,Birmingham,Newquay,Domestic
1612,2025-05-28,Completed,App,170.43,114.86,15.47,40.10,104,Harry Adams,Female,Bristol,62,2025-03-03,Spring,Leeds,Bristol,Domestic
1613,2025-08-22,Completed,Web,200.73,152.03,20.68,28.02,47,Liam Wilson,Male,Glasgow,410,2025-01-14,Winter,Bristol,Edinburgh,Domestic
1614,2025-09-22,Completed,App,240.62,187.48,19.56,33.58,79,Grace Cooper,Female,Jersey,789,2026-01-28,Winter,London,Edinburgh,Domestic
1615,2025-11-25,Completed,Web,133.99,78.47,12.54,42.98,41,Ava Jones,Male,Newcastle,629,2025-08-21,Summer,London,Newquay,Domestic
1616,2025-03-28,Completed,Web,140.09,88.54,24.21,27.34,26,Alex Baker,Female,London,661,2025-09-22,Autumn,Newcastle,Bristol,Domestic
1617,2025-09-28,Completed,Web,280.80,208.12,32.38,40.30,107,Mia Smith,Female,Manchester,15,2025-01-15,Winter,Edinburgh,Manchester,Domestic
1618,2025-12-08,Completed,Web,254.37,182.15,32.10,40.12,28,Ava Cooper,Other,Bristol,350,2025-12-16,Winter,Edinburgh,Manchester,Domestic
1619,2025-02-17,Completed,Web,264.27,206.31,15.98,41.98,25,Lily Brown,Female,Jersey,435,2025-02-08,Winter,Edinburgh,Manchester,Domestic
1620,2025-07-18,Completed,Web,111.35,77.29,24.51,9.55,15,Ava White,Male,Inverness,301,2025-10-28,Autumn,London,Birmingham,Domestic
1621,2025-02-16,Completed,App,204.56,156.09,31.04,17.43,5,Chris Taylor,Male,Jersey,210,2025-07-29,Summer,Birmingham,Newquay,Domestic
1622,2025-05-21,Completed,Web,225.36,155.94,32.49,36.93,55,Cameron Wilson,Other,Birmingham,441,2025-02-14,Winter,Edinburgh,Manchester,Domestic
1623,2026-01-11,Cancelled,App,166.73,126.92,29.84,9.97,91,Ethan Smith,Female,Glasgow,461,2025-03-06,Spring,London,Birmingham,Domestic
1624,2025-06-29,Completed,Web,164.27,103.27,24.06,36.94,60,Theo Green,Male,Leeds,321,2025-11-17,Autumn,London,Birmingham,Domestic
1625,2025-12-13,Completed,App,226.27,199.53,11.72,15.02,87,Ella Adams,Female,Leeds,268,2025-09-25,Autumn,Edinburgh,Manchester,Domestic
1626,2025-12-09,Completed,Web,255.64,191.92,26.24,37.48,49,Morgan Williams,Other,Edinburgh,3,2025-01-03,Winter,London,Glasgow,Domestic
1627,2025-04-13,Cancelled,App,248.24,189.44,20.79,38.01,49,Morgan Williams,Other,Edinburgh,640,2025-09-01,Autumn,Edinburgh,Manchester,Domestic
1628,2025-10-15,Completed,Web,149.30,101.62,28.15,19.53,38,James Taylor,Female,Jersey,770,2026-01-09,Winter,Edinburgh,Manchester,Domestic
1629,2025-03-17,Completed,App,136.83,75.82,17.04,43.97,12,Harry Scott,Female,Newcastle,424,2025-01-28,Winter,Belfast,Glasgow,Domestic
1630,2025-05-18,Completed,Web,222.36,187.61,30.72,4.03,112,Isla Walker,Other,Newcastle,513,2025-04-27,Spring,Birmingham,Leeds,Domestic
1631,2025-02-24,Completed,Web,248.90,203.30,16.60,29.00,67,Theo Patel,Other,Leeds,404,2025-01-08,Winter,Belfast,Glasgow,Domestic
1632,2025-02-06,Cancelled,App,236.96,199.20,19.65,18.11,79,Grace Cooper,Female,Jersey,391,2026-01-26,Winter,London,Edinburgh,Domestic
1633,2025-04-02,Completed,Web,227.40,202.16,21.71,3.53,108,Chris Taylor,Female,Belfast,388,2026-01-23,Winter,London,Glasgow,Domestic
1634,2025-02-17,Completed,Web,121.07,78.81,23.27,18.99,18,Cameron Thompson,Female,Glasgow,94,2025-04-04,Spring,London,Manchester,Domestic
1635,2025-09-19,Completed,App,248.70,190.79,32.11,25.80,38,James Taylor,Female,Jersey,148,2025-05-28,Spring,Leeds,Bristol,Domestic
1636,2025-05-30,Completed,Web,133.83,90.55,11.75,31.53,46,James Davies,Female,Newquay,530,2025-05-14,Spring,Edinburgh,Manchester,Domestic
1637,2025-09-28,Completed,App,137.77,115.96,12.74,9.07,21,Chloe Davies,Other,Aberdeen,299,2025-10-26,Autumn,London,Birmingham,Domestic
1638,2026-01-29,Completed,App,206.31,147.91,21.18,37.22,55,Cameron Wilson,Other,Birmingham,442,2025-02-15,Winter,Bristol,Edinburgh,Domestic
1639,2025-11-06,Completed,Web,163.19,122.95,31.26,8.98,114,Theo Hall,Male,Leeds,386,2026-01-21,Winter,London,Manchester,Domestic
1640,2025-08-28,Completed,Web,198.76,173.17,20.73,4.86,110,Olivia Wright,Other,Belfast,401,2025-01-05,Winter,London,Manchester,Domestic
1641,2025-07-28,Cancelled,App,200.59,170.16,12.73,17.70,97,Morgan Taylor,Male,Glasgow,290,2025-10-17,Autumn,Edinburgh,Manchester,Domestic
1642,2025-12-08,Completed,Web,239.85,185.93,30.48,23.44,118,Ella Adams,Other,Glasgow,21,2025-01-21,Winter,Bristol,Edinburgh,Domestic
1643,2025-06-30,Completed,Web,168.55,124.02,32.48,12.05,104,Harry Adams,Female,Bristol,339,2025-12-05,Winter,London,Birmingham,Domestic
1644,2025-05-20,Completed,App,115.20,75.05,18.71,21.44,117,Harry Brown,Female,Edinburgh,678,2025-10-09,Autumn,London,Newcastle,Domestic
1645,2025-08-05,Completed,Web,201.99,172.78,20.31,8.90,86,Casey Hall,Other,Birmingham,89,2025-03-30,Spring,London,Bristol,Domestic
1646,2025-06-17,Completed,Web,171.86,102.68,27.76,41.42,113,Chloe White,Other,Inverness,446,2025-02-19,Winter,Bristol,Edinburgh,Domestic
1647,2025-06-14,Completed,Web,164.47,135.99,16.88,11.60,10,Chloe Davies,Male,Newquay,74,2025-03-15,Spring,Edinburgh,Manchester,Domestic
1648,2025-10-20,Completed,Web,232.04,174.72,34.96,22.36,48,Morgan Adams,Other,Leeds,212,2025-07-31,Summer,Birmingham,Newquay,Domestic
1649,2025-10-27,Completed,Web,189.99,137.45,19.11,33.43,9,Taylor Taylor,Other,Belfast,292,2025-10-19,Autumn,London,Birmingham,Domestic
1650,2025-06-01,Completed,Web,263.06,190.46,29.08,43.52,72,Liam Williams,Other,Belfast,449,2025-02-22,Winter,London,Glasgow,Domestic
1651,2025-05-19,Completed,Web,106.36,78.11,21.85,6.40,94,Jacob Patel,Other,Aberdeen,331,2025-11-27,Autumn,London,Manchester,Domestic
1652,2025-06-23,Completed,App,172.91,121.42,23.61,27.88,77,Ava King,Female,Manchester,536,2025-05-20,Spring,London,Bristol,Domestic
1653,2025-08-04,Completed,App,197.15,132.31,25.73,39.11,6,Taylor Baker,Male,Birmingham,264,2025-09-21,Autumn,Edinburgh,Manchester,Domestic
1654,2025-10-31,Completed,App,161.06,111.54,25.09,24.43,92,Alex Brown,Male,Newquay,627,2025-08-19,Summer,Birmingham,Newquay,Domestic
1655,2025-07-02,Completed,Web,169.08,106.70,26.26,36.12,36,Morgan Adams,Female,Bristol,93,2025-04-03,Spring,London,Manchester,Domestic
1656,2025-04-25,Completed,Web,169.94,129.19,23.38,17.37,75,Sophia Patel,Female,London,107,2025-04-17,Spring,London,Bristol,Domestic
1657,2025-06-28,Completed,Web,246.27,209.01,11.85,25.41,97,Morgan Taylor,Male,Glasgow,719,2025-11-19,Autumn,London,Newcastle,Domestic
1658,2025-06-07,Completed,Web,256.61,208.31,29.44,18.86,89,Riley Davies,Other,Inverness,6,2025-01-06,Winter,London,Manchester,Domestic
1659,2025-05-23,Completed,App,256.48,197.04,29.74,29.70,96,Olivia Taylor,Male,Bristol,647,2025-09-08,Autumn,London,Bristol,Domestic
1660,2025-06-19,Cancelled,Web,135.09,77.57,33.99,23.53,84,Riley Wilson,Male,Glasgow,265,2025-09-22,Autumn,Edinburgh,Manchester,Domestic
1661,2025-06-27,Completed,Web,233.62,187.49,22.19,23.94,84,Riley Wilson,Male,Glasgow,135,2025-05-15,Spring,Leeds,Bristol,Domestic
1662,2025-05-25,Completed,App,150.52,85.87,24.69,39.96,15,Ava White,Male,Inverness,118,2025-04-28,Spring,Newcastle,Bristol,Domestic
1663,2025-01-08,Cancelled,Web,154.05,111.69,13.45,28.91,112,Isla Walker,Other,Newcastle,98,2025-04-08,Spring,London,Manchester,Domestic
1664,2025-07-01,Completed,App,258.95,207.83,29.18,21.94,6,Taylor Baker,Male,Birmingham,509,2025-04-23,Spring,Bristol,Edinburgh,Domestic
1665,2025-12-09,Completed,Web,254.53,179.16,31.07,44.30,48,Morgan Adams,Other,Leeds,100,2025-04-10,Spring,Edinburgh,Manchester,Domestic
1666,2025-07-28,Cancelled,Web,133.74,103.31,16.59,13.84,74,Mia Walker,Female,Jersey,389,2026-01-24,Winter,London,Edinburgh,Domestic
1667,2026-01-10,Completed,App,150.19,89.47,18.28,42.44,10,Chloe Davies,Male,Newquay,560,2025-06-13,Summer,Birmingham,Newquay,Domestic
1668,2025-11-11,Completed,App,243.50,208.05,25.61,9.84,95,Emily Scott,Male,Newquay,275,2025-10-02,Autumn,London,Manchester,Domestic
1669,2025-07-14,Completed,App,161.76,127.20,27.06,7.50,23,Oliver Davies,Female,Bristol,643,2025-09-04,Autumn,Belfast,Glasgow,Domestic
1670,2025-09-11,Completed,App,186.11,150.98,12.87,22.26,41,Ava Jones,Male,Newcastle,216,2025-08-04,Summer,London,Newquay,Domestic
1671,2025-09-16,Completed,Web,252.33,183.65,29.24,39.44,117,Harry Brown,Female,Edinburgh,782,2026-01-21,Winter,Edinburgh,Aberdeen,Domestic
1672,2025-10-07,Completed,Web,170.88,107.10,19.15,44.63,68,Leo Williams,Other,Glasgow,76,2025-03-17,Spring,London,Bristol,Domestic
1673,2025-10-08,Completed,Web,150.88,112.57,10.84,27.47,118,Ella Adams,Other,Glasgow,305,2025-11-01,Autumn,London,Manchester,Domestic
1674,2025-04-27,Completed,App,186.39,153.42,28.18,4.79,3,Chris Baker,Female,Glasgow,631,2025-08-23,Summer,Manchester,Jersey,Domestic
1675,2025-12-11,Completed,App,228.05,178.41,31.22,18.42,84,Riley Wilson,Male,Glasgow,91,2025-04-01,Spring,London,Manchester,Domestic
1676,2025-06-03,Cancelled,App,220.63,194.57,21.63,4.43,69,Chris Adams,Female,London,71,2025-03-12,Spring,Edinburgh,Manchester,Domestic
1677,2025-01-18,Completed,Web,119.82,84.58,11.66,23.58,52,Liam Adams,Female,Jersey,442,2025-02-15,Winter,Bristol,Edinburgh,Domestic
1678,2025-10-27,Completed,Web,110.12,76.49,18.17,15.46,105,Sophia Williams,Male,Belfast,376,2026-01-11,Winter,Belfast,Glasgow,Domestic
1679,2025-05-07,Completed,Web,219.04,147.08,32.24,39.72,17,Emily Cooper,Male,Manchester,31,2025-01-31,Winter,Edinburgh,Manchester,Domestic
1680,2026-01-01,Completed,App,276.58,206.70,30.47,39.41,47,Liam Wilson,Male,Glasgow,373,2026-01-08,Winter,London,Manchester,Domestic
1681,2026-01-27,Completed,Web,152.45,85.93,32.57,33.95,102,Leo Baker,Other,Inverness,724,2025-11-24,Autumn,London,Newcastle,Domestic
1682,2025-07-01,Completed,App,195.61,167.12,25.27,3.22,26,Alex Baker,Female,London,357,2025-12-23,Winter,London,Glasgow,Domestic
1683,2025-09-09,Completed,Web,251.19,188.62,25.82,36.75,107,Mia Smith,Female,Manchester,133,2025-05-13,Spring,London,Bristol,Domestic
1684,2025-07-12,Completed,App,182.83,139.03,11.96,31.84,88,Ava Taylor,Male,Glasgow,411,2025-01-15,Winter,Edinburgh,Manchester,Domestic
1685,2025-11-19,Completed,App,231.79,192.96,17.00,21.83,111,Ella Jones,Male,Glasgow,141,2025-05-21,Spring,Leeds,Bristol,Domestic
1686,2025-07-04,Completed,App,229.04,162.33,31.77,34.94,56,Jacob Patel,Male,Belfast,258,2025-09-15,Autumn,Edinburgh,Manchester,Domestic
1687,2025-03-07,Completed,Web,173.82,138.15,10.30,25.37,45,Leo Wilson,Other,Jersey,530,2025-05-14,Spring,Edinburgh,Manchester,Domestic
1688,2025-04-28,Cancelled,App,226.44,193.96,32.21,0.27,109,Ava Jones,Female,Newquay,243,2025-08-31,Summer,Manchester,Newquay,Domestic
1689,2025-11-12,Completed,Web,185.83,167.18,10.42,8.23,109,Ava Jones,Female,Newquay,305,2025-11-01,Autumn,London,Manchester,Domestic
1690,2026-01-20,Completed,Web,219.16,148.53,34.23,36.40,71,Jordan Wilson,Other,Inverness,62,2025-03-03,Spring,Leeds,Bristol,Domestic
1691,2026-01-13,Completed,Agent,184.05,136.90,14.23,32.92,3,Chris Baker,Female,Glasgow,264,2025-09-21,Autumn,Edinburgh,Manchester,Domestic
1692,2025-12-22,Completed,Web,187.36,150.44,22.29,14.63,77,Ava King,Female,Manchester,227,2025-08-15,Summer,Birmingham,Newquay,Domestic
1693,2025-10-13,Completed,Web,147.50,84.76,29.66,33.08,100,Liam Smith,Female,Jersey,110,2025-04-20,Spring,Leeds,Bristol,Domestic
1694,2025-02-19,Completed,App,125.63,79.90,28.62,17.11,30,Casey Brown,Female,Jersey,765,2026-01-04,Winter,Belfast,Glasgow,Domestic
1695,2025-07-12,Completed,Web,221.82,186.90,34.72,0.20,70,Theo Jones,Female,Aberdeen,396,2026-01-31,Winter,Edinburgh,Manchester,Domestic
1696,2025-03-29,Completed,Web,171.52,138.06,14.17,19.29,28,Ava Cooper,Other,Bristol,109,2025-04-19,Spring,Edinburgh,Manchester,Domestic
1697,2025-04-25,Completed,App,149.16,92.37,30.51,26.28,76,Alex Adams,Female,Jersey,180,2025-06-29,Summer,Manchester,Newquay,Domestic
1698,2025-12-06,Completed,Web,218.63,175.10,32.40,11.13,12,Harry Scott,Female,Newcastle,379,2026-01-14,Winter,Edinburgh,Manchester,Domestic
1699,2025-01-25,Completed,Web,243.01,192.41,23.87,26.73,95,Emily Scott,Male,Newquay,318,2025-11-14,Autumn,Edinburgh,Manchester,Domestic
1700,2026-01-29,Completed,Web,152.71,122.62,14.22,15.87,93,Isla Walker,Male,Glasgow,589,2025-07-12,Summer,London,Jersey,Domestic
1701,2025-12-10,Cancelled,Web,124.17,73.35,15.49,35.33,69,Chris Adams,Female,London,347,2025-12-13,Winter,London,Glasgow,Domestic
1702,2025-05-23,Completed,Web,205.74,190.15,11.14,4.45,119,Alex King,Female,Jersey,408,2025-01-12,Winter,Belfast,Glasgow,Domestic
1703,2025-09-03,Completed,Web,180.53,147.38,17.66,15.49,98,Taylor Smith,Female,Jersey,300,2025-10-27,Autumn,London,Birmingham,Domestic
1704,2025-12-10,Completed,Web,220.77,181.09,22.33,17.35,75,Sophia Patel,Female,London,234,2025-08-22,Summer,Manchester,Newquay,Domestic
1705,2026-01-04,Completed,Web,171.93,131.01,15.10,25.82,82,Ethan Davies,Other,Jersey,255,2025-09-12,Autumn,London,Manchester,Domestic
1706,2025-07-27,Completed,App,236.51,176.89,28.75,30.87,3,Chris Baker,Female,Glasgow,388,2026-01-23,Winter,London,Glasgow,Domestic
1707,2025-03-16,Completed,Web,134.08,70.23,24.03,39.82,106,Liam Hall,Male,Glasgow,770,2026-01-09,Winter,Edinburgh,Manchester,Domestic
1708,2025-06-25,Completed,Web,240.77,206.27,27.96,6.54,48,Morgan Adams,Other,Leeds,570,2025-06-23,Summer,London,Newquay,Domestic
1709,2025-01-25,Completed,Web,170.45,124.28,34.45,11.72,101,Sam King,Male,Jersey,115,2025-04-25,Spring,Newcastle,Bristol,Domestic
1710,2026-01-19,Cancelled,App,210.24,169.85,10.57,29.82,45,Leo Wilson,Other,Jersey,99,2025-04-09,Spring,Newcastle,Bristol,Domestic
1711,2025-02-15,Completed,Web,159.03,112.37,27.70,18.96,102,Leo Baker,Other,Inverness,544,2025-05-28,Spring,London,Newcastle,Domestic
1712,2025-03-25,Completed,Agent,243.43,186.16,23.90,33.37,4,Riley Wilson,Male,Birmingham,789,2026-01-28,Winter,London,Edinburgh,Domestic
1713,2025-11-04,Completed,Web,147.52,134.88,12.11,0.53,36,Morgan Adams,Female,Bristol,68,2025-03-09,Spring,Leeds,Bristol,Domestic
1714,2025-07-13,Completed,Web,246.50,191.87,22.87,31.76,41,Ava Jones,Male,Newcastle,135,2025-05-15,Spring,Leeds,Bristol,Domestic
1715,2025-09-16,Completed,Web,97.79,71.92,14.77,11.10,26,Alex Baker,Female,London,376,2026-01-11,Winter,Belfast,Glasgow,Domestic
1716,2025-08-28,Completed,Web,176.66,107.77,32.20,36.69,31,Morgan Baker,Female,Bristol,228,2025-08-16,Summer,Birmingham,Newquay,Domestic
1717,2025-03-28,Completed,Web,212.24,186.07,10.79,15.38,50,Lily King,Female,Glasgow,700,2025-10-31,Autumn,London,Birmingham,Domestic
1718,2025-03-19,Completed,App,153.99,107.75,24.63,21.61,20,Leo Cooper,Other,Newquay,86,2025-03-27,Spring,Edinburgh,Manchester,Domestic
1719,2025-04-26,Completed,Agent,170.61,138.80,31.65,0.16,76,Alex Adams,Female,Jersey,92,2025-04-02,Spring,Newcastle,Bristol,Domestic
1720,2025-10-01,Completed,Web,146.44,101.69,21.25,23.50,102,Leo Baker,Other,Inverness,702,2025-11-02,Autumn,Birmingham,Leeds,Domestic
1721,2025-09-01,Cancelled,Web,217.21,176.41,31.19,9.61,7,Jack Hall,Other,Bristol,488,2025-04-02,Spring,Birmingham,Leeds,Domestic
1722,2025-04-02,Completed,App,144.19,116.58,19.85,7.76,107,Mia Smith,Female,Manchester,28,2025-01-28,Winter,London,Birmingham,Domestic
1723,2025-10-03,Completed,App,212.23,178.42,15.88,17.93,1,Chloe Patel,Male,Newcastle,556,2025-06-09,Summer,Manchester,Newquay,Domestic
1724,2025-03-02,Completed,Web,153.76,111.57,16.18,26.01,37,Jamie Wright,Male,London,334,2025-11-30,Autumn,London,Birmingham,Domestic
1725,2025-07-20,Cancelled,Web,113.67,84.86,19.37,9.44,85,Morgan Patel,Male,Leeds,431,2025-02-04,Winter,London,Manchester,Domestic
1726,2026-01-11,Completed,Web,228.35,169.14,30.70,28.51,77,Ava King,Female,Manchester,687,2025-10-18,Autumn,London,Bristol,Domestic
1727,2025-11-29,Completed,Web,154.23,91.45,25.76,37.02,9,Taylor Taylor,Other,Belfast,758,2025-12-28,Winter,Edinburgh,Manchester,Domestic
1728,2025-02-18,Completed,Web,102.05,82.28,16.86,2.91,68,Leo Williams,Other,Glasgow,429,2025-02-02,Winter,London,Edinburgh,Domestic
1729,2026-01-17,Cancelled,Web,224.82,171.29,18.40,35.13,81,James Wilson,Other,Manchester,585,2025-07-08,Summer,Manchester,Newquay,Domestic
1730,2025-09-17,Completed,Web,246.52,185.30,16.32,44.90,61,James Johnson,Female,Aberdeen,317,2025-11-13,Autumn,London,Birmingham,Domestic
1731,2026-01-02,Completed,App,276.97,205.87,26.25,44.85,22,Noah Taylor,Female,Bristol,700,2025-10-31,Autumn,London,Birmingham,Domestic
1732,2025-11-04,Completed,Web,224.48,160.17,28.70,35.61,86,Casey Hall,Other,Birmingham,671,2025-10-02,Autumn,Leeds,Bristol,Domestic
1733,2025-01-27,Completed,Web,274.25,206.71,28.04,39.50,120,James Wilson,Other,Newquay,600,2025-07-23,Summer,Manchester,Newquay,Domestic
1734,2025-05-17,Completed,App,150.05,87.42,34.39,28.24,63,Sophia White,Female,Jersey,613,2025-08-05,Summer,Birmingham,Newquay,Domestic
1735,2025-05-02,Completed,Agent,174.69,140.23,28.76,5.70,58,Isla Thompson,Other,Newcastle,119,2025-04-29,Spring,Leeds,Bristol,Domestic
1736,2025-01-04,Completed,Agent,145.32,114.76,21.60,8.96,94,Jacob Patel,Other,Aberdeen,576,2025-06-29,Summer,London,Jersey,Domestic
1737,2025-07-24,Completed,Web,191.54,162.88,14.53,14.13,46,James Davies,Female,Newquay,30,2025-01-30,Winter,Belfast,Glasgow,Domestic
1738,2025-02-28,Completed,App,231.26,198.24,21.70,11.32,81,James Wilson,Other,Manchester,273,2025-09-30,Autumn,Birmingham,Leeds,Domestic
1739,2025-02-23,Completed,App,138.82,72.53,21.52,44.77,61,James Johnson,Female,Aberdeen,686,2025-10-17,Autumn,Birmingham,Leeds,Domestic
1740,2025-03-31,Completed,Web,210.02,181.15,27.12,1.75,104,Harry Adams,Female,Bristol,94,2025-04-04,Spring,London,Manchester,Domestic
1741,2025-11-30,Completed,Web,195.36,131.06,24.74,39.56,46,James Davies,Female,Newquay,762,2026-01-01,Winter,London,Glasgow,Domestic
1742,2025-04-18,Completed,Web,134.81,87.63,34.70,12.48,104,Harry Adams,Female,Bristol,26,2025-01-26,Winter,Edinburgh,Manchester,Domestic
